ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,baverage,numgeeklists,numwanting,numcomments,siteviews,numplays,numplays_month,boardgamecategory_cnt,boardgamemechanic_cnt,boardgamefamily_cnt
37111,Battlestar Galactica: The Board Game,2008,3,6,180,14,32889.0,7.74,81.0,3.24,35758,"Area Movement, Dice Rolling, Hand Management, Hidden Roles, Once-Per-Game Abilities, Role Playing, Semi-Cooperative Game, Team-Based Game, Traitor Game, Variable Player Powers, Variable Set-up, Voting",Thematic Games,7.57111,10882.0,848.0,6736.0,2433878.0,74709.0,3.0,7.0,12.0,4
146021,Eldritch Horror,2013,1,8,240,14,29347.0,7.81,82.0,3.32,43238,"Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Role Playing, Solo / Solitaire Game, Stat Check Resolution, Variable Player Powers",Thematic Games,7.56519,3888.0,757.0,4733.0,3191530.0,76005.0,7.0,6.0,8.0,4
73439,Troyes,2010,2,4,90,12,18930.0,7.76,83.0,3.46,21299,"Area Majority / Influence, Dice Rolling, End Game Bonuses, Hidden Victory Points, Lose a Turn, Ownership, Set Collection, Solo / Solitaire Game, Turn Order: Progressive, Worker Placement, Worker Placement with Dice Workers, Worker Placement, Different Worker Types",Strategy Games,7.56404,4205.0,1235.0,3738.0,1462861.0,57250.0,15.0,3.0,12.0,5
205896,Rising Sun,2018,3,5,120,14,15767.0,7.88,84.0,3.28,20763,"Action Drafting, Alliances, Area Majority / Influence, Area Movement, Auction: Sealed Bid, Betting and Bluffing, Drafting, End Game Bonuses, Follow, Force Commitment, Negotiation, Set Collection, Simultaneous Action Selection, Take That, Variable Phase Order, Variable Player Powers, Variable Set-up",Strategy Games,7.56528,1574.0,730.0,2829.0,2320773.0,25890.0,8.0,6.0,17.0,7
40834,Dominion: Intrigue,2009,2,4,30,13,30118.0,7.72,85.0,2.42,43570,"Deck Bag and Pool Building, Hand Management",Strategy Games,7.56162,2477.0,445.0,4224.0,1075246.0,100038.0,9.0,2.0,2.0,2
172386,Mombasa,2015,2,4,150,12,10954.0,7.88,86.0,3.9,13057,"Action Queue, Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Investment, Simultaneous Action Selection, Stock Holding, Variable Player Powers, Worker Placement",Strategy Games,7.56053,1931.0,772.0,1709.0,851174.0,23055.0,7.0,1.0,10.0,6
182874,Grand Austria Hotel,2015,2,4,120,12,12604.0,7.85,87.0,3.22,15014,"Action Drafting, Contracts, Dice Rolling, End Game Bonuses, Hand Management, Once-Per-Game Abilities, Set Collection, Variable Player Powers, Variable Set-up",Strategy Games,7.5714,2052.0,1083.0,2271.0,860747.0,52027.0,34.0,1.0,10.0,6
269385,The Lord of the Rings: Journeys in Middle-Earth,2019,1,5,120,14,8822.0,8.08,88.0,2.57,15716,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers",Thematic Games,7.56187,813.0,690.0,1368.0,1503223.0,55903.0,35.0,5.0,9.0,6
163412,Patchwork,2014,2,2,30,8,46536.0,7.66,89.0,1.64,68860,"Card Drafting, Grid Coverage, Income, Square Grid, Tile Placement, Time Track, Victory Points as a Resource","Abstract Games, Family Games",7.54293,4006.0,790.0,6346.0,1354565.0,220090.0,67.0,2.0,7.0,7
170042,Raiders of the North Sea,2015,2,4,80,12,15990.0,7.79,90.0,2.53,21145,"Dice Rolling, Hand Management, Set Collection, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,7.54403,1641.0,1004.0,2595.0,1116748.0,51549.0,22.0,2.0,5.0,10
144733,Russian Railroads,2013,2,4,120,12,14845.0,7.77,91.0,3.41,14737,"End Game Bonuses, Worker Placement",Strategy Games,7.53892,2937.0,1004.0,2343.0,947600.0,52956.0,4.0,2.0,2.0,6
42,Tigris & Euphrates,1997,2,4,90,12,25321.0,7.7,92.0,3.51,28348,"Area Majority / Influence, Area Movement, Connections, Hand Management, Highest-Lowest Scoring, Income, Pieces as Map, Set Collection, Square Grid, Tile Placement",Strategy Games,7.52679,8129.0,1357.0,6551.0,1950898.0,58252.0,1.0,3.0,8.0,8
178900,Codenames,2015,2,8,15,14,67688.0,7.62,93.0,1.29,107682,"Communication Limits, Memory, Push Your Luck, Team-Based Game",Party Games,7.51946,6106.0,327.0,9341.0,2184981.0,465468.0,75.0,5.0,4.0,3
132531,Roll for the Galaxy,2014,2,5,45,13,26421.0,7.67,94.0,2.77,32192,"Action Retrieval, Contracts, Dice Rolling, Follow, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",Strategy Games,7.51684,4416.0,1251.0,4147.0,1553503.0,140232.0,158.0,5.0,7.0,6
102680,Trajan,2011,2,4,120,12,14728.0,7.76,95.0,3.65,17181,"Area Movement, Card Drafting, Hand Management, Mancala, Rondel, Set Collection",Strategy Games,7.5164,3720.0,947.0,2756.0,1130048.0,41745.0,5.0,2.0,6.0,4
203993,Lorenzo il Magnifico,2016,2,4,120,12,9140.0,7.89,96.0,3.28,11494,"Card Drafting, Dice Rolling, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",Strategy Games,7.52481,1440.0,653.0,1513.0,730058.0,28504.0,8.0,1.0,5.0,5
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982,1,8,120,13,17236.0,7.73,97.0,2.68,32905,"Cooperative Game, Solo / Solitaire Game, Storytelling",Thematic Games,7.50266,3375.0,845.0,3380.0,1652635.0,32462.0,1.0,5.0,4.0,6
36218,Dominion,2008,2,4,30,13,78089.0,7.62,98.0,2.36,101839,"Deck Bag and Pool Building, Delayed Purchase, Hand Management, Take That, Variable Set-up",Strategy Games,7.50519,15357.0,660.0,13518.0,4208330.0,699142.0,51.0,2.0,5.0,3
30549,Pandemic,2008,2,4,45,8,102214.0,7.61,99.0,2.41,155312,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers","Family Games, Strategy Games",7.49979,14807.0,639.0,16797.0,3874657.0,354841.0,111.0,1.0,7.0,9
198928,Pandemic: Iberia,2016,2,5,45,8,8359.0,7.92,100.0,2.58,14808,"Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Solo / Solitaire Game, Trading, Variable Player Powers",Strategy Games,7.49193,1380.0,448.0,1470.0,516581.0,21341.0,4.0,2.0,8.0,5
172287,Champions of Midgard,2015,2,4,90,10,13345.0,7.77,101.0,2.59,19380,"Dice Rolling, Set Collection, Variable Player Powers, Worker Placement",Strategy Games,7.48874,1587.0,854.0,2511.0,969977.0,31580.0,9.0,6.0,4.0,5
225694,Decrypto,2018,3,8,45,12,11690.0,7.79,102.0,1.83,18890,"Communication Limits, Targeted Clues, Team-Based Game",Party Games,7.501,889.0,445.0,1805.0,467748.0,43613.0,20.0,4.0,3.0,2
127023,Kemet,2012,2,5,120,13,16277.0,7.72,103.0,3.01,18747,"Action Points, Area Majority / Influence, Area Movement, Card Drafting, Card Play Conflict Resolution, Hand Management",Strategy Games,7.4835,2535.0,1195.0,2786.0,1470923.0,26634.0,3.0,4.0,6.0,7
196340,Yokohama,2016,2,4,90,14,8865.0,7.85,104.0,3.27,12088,"Contracts, End Game Bonuses, Grid Movement, Modular Board, Network and Route Building, Set Collection, Variable Set-up, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,7.48325,1752.0,659.0,1705.0,744570.0,26713.0,12.0,1.0,9.0,5
233371,Clank! In! Space!: A Deck-Building Adventure,2017,2,4,90,12,9188.0,7.86,105.0,2.54,13715,"Card Drafting, Deck Bag and Pool Building, Modular Board, Pick-up and Deliver, Player Elimination, Point to Point Movement, Push Your Luck",Strategy Games,7.48635,1131.0,710.0,1436.0,522910.0,27975.0,12.0,1.0,6.0,1
175155,Forbidden Stars,2015,2,4,180,14,7516.0,7.97,106.0,3.83,11900,"Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Dice Rolling, Hand Management, Modular Board, Order Counters, Variable Player Powers",Strategy Games,7.47543,1377.0,701.0,1457.0,1224674.0,11691.0,2.0,5.0,8.0,3
155821,Inis,2016,2,4,90,14,12665.0,7.8,107.0,2.88,16477,"Action Drafting, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Card Drafting, Hand Management, King of the Hill, Map Addition, Modular Board, Variable Phase Order, Variable Set-up",Strategy Games,7.49269,1697.0,1288.0,2314.0,1301936.0,28453.0,4.0,6.0,12.0,5
281259,The Isle of Cats,2019,1,4,90,8,6450.0,8.04,108.0,2.32,12360,"Card Drafting, Drafting, Grid Coverage, Hidden Victory Points, Income, Pattern Building, Set Collection, Solo / Solitaire Game, Square Grid, Tile Placement, Turn Order: Stat-Based","Family Games, Strategy Games",7.51808,881.0,713.0,1539.0,587212.0,35398.0,57.0,3.0,11.0,7
103885,Star Wars: X-Wing Miniatures Game,2012,2,2,45,14,23061.0,7.69,109.0,2.49,38018,"Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Player Elimination, Simulation, Simultaneous Action Selection, Variable Player Powers","Customizable Games, Wargames",7.45622,4543.0,295.0,3857.0,3161341.0,101138.0,3.0,7.0,8.0,5
161970,Alchemists,2014,2,4,120,13,18250.0,7.67,110.0,3.9,23577,"Action Drafting, Card Drafting, Constrained Bidding, End Game Bonuses, Events, Hand Management, Turn Order: Progressive",Strategy Games,7.45327,2685.0,586.0,2901.0,1152222.0,36229.0,4.0,2.0,8.0,3
34635,Stone Age,2008,2,4,90,10,44975.0,7.57,111.0,2.48,47743,"Contracts, Dice Rolling, End Game Bonuses, Set Collection, Turn Order: Progressive, Worker Placement","Family Games, Strategy Games",7.4493,7503.0,1594.0,7934.0,2147310.0,178928.0,27.0,3.0,6.0,3
146652,Legendary Encounters: An Alien Deck Building Game,2014,1,5,60,17,11251.0,7.79,112.0,2.7,16119,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Events, Hidden Roles, Player Elimination, Solo / Solitaire Game, Team-Based Game, Variable Player Powers",Thematic Games,7.45365,2196.0,616.0,2079.0,1098892.0,41898.0,7.0,5.0,9.0,4
175640,Vinhos Deluxe Edition,2016,1,4,135,14,4245.0,8.21,113.0,4.05,7957,"Area Majority / Influence, Variable Phase Order, Worker Placement",Strategy Games,7.46702,846.0,662.0,872.0,514550.0,9570.0,2.0,2.0,3.0,7
233398,Endeavor: Age of Sail,2018,2,5,90,13,6265.0,8.02,114.0,2.8,8879,"Area Majority / Influence, Card Drafting, Point to Point Movement, Set Collection, Tech Trees / Tech Tracks",Strategy Games,7.44596,666.0,484.0,1686.0,590551.0,14630.0,5.0,3.0,5.0,6
147020,Star Realms,2014,2,2,20,12,35947.0,7.58,115.0,1.94,52271,"Card Drafting, Deck Bag and Pool Building, Delayed Purchase, Hand Management, Take That",Strategy Games,7.44488,4897.0,319.0,5939.0,1480144.0,341077.0,80.0,3.0,5.0,3
104162,Descent: Journeys in the Dark (Second Edition),2012,1,5,120,14,22715.0,7.69,116.0,3.2,35659,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Line of Sight, Modular Board, Movement Points, Multiple Maps, Scenario / Mission / Campaign Game, Team-Based Game, Variable Player Powers",Thematic Games,7.4341,3674.0,734.0,3871.0,3625616.0,65171.0,3.0,5.0,12.0,8
263918,Cartographers,2019,1,100,45,10,10754.0,7.76,117.0,1.91,19320,"Bingo, Grid Coverage, Line Drawing, Paper-and-Pencil, Solo / Solitaire Game",Family Games,7.45808,1175.0,489.0,1816.0,535918.0,80908.0,99.0,2.0,6.0,6
262712,Res Arcana,2019,2,4,60,12,9719.0,7.8,118.0,2.59,13790,"Card Drafting, Hand Management, Race, Take That, Turn Order: Pass Order, Variable Player Powers",Strategy Games,7.44406,1010.0,756.0,1847.0,828512.0,59033.0,87.0,2.0,6.0,3
4098,Age of Steam,2002,1,6,120,13,8871.0,7.78,119.0,3.9,9636,"Auction/Bidding, Catch the Leader, Connections, Dice Rolling, Loans, Network and Route Building, Pick-up and Deliver, Player Elimination, Scenario / Mission / Campaign Game, Selection Order Bid, Tile Placement, Turn Order: Auction, Victory Points as a Resource",Strategy Games,7.43308,4548.0,532.0,2757.0,1301850.0,26906.0,8.0,3.0,13.0,2
148949,Istanbul,2014,2,5,60,10,25234.0,7.58,120.0,2.58,30353,"Contracts, Dice Rolling, Grid Movement, Modular Board, Network and Route Building, Pick-up and Deliver, Race, Variable Set-up, Worker Placement",Strategy Games,7.42548,3590.0,897.0,3833.0,1138410.0,83083.0,11.0,1.0,9.0,4
14996,Ticket to Ride: Europe,2005,2,5,60,8,58608.0,7.55,121.0,1.94,83075,"Card Drafting, Connections, End Game Bonuses, Hand Management, Network and Route Building, Push Your Luck, Set Collection",Family Games,7.42856,5140.0,730.0,8887.0,1455628.0,176777.0,33.0,1.0,7.0,3
150376,Dead of Winter: A Crossroads Game,2014,2,5,120,13,39287.0,7.57,122.0,3.02,53328,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Narrative Choice / Paragraph, Push Your Luck, Semi-Cooperative Game, Storytelling, Trading, Traitor Game, Variable Player Powers, Voting",Thematic Games,7.41465,5031.0,826.0,5695.0,2542380.0,69207.0,2.0,4.0,13.0,5
118048,Targi,2012,2,2,60,12,14592.0,7.64,123.0,2.35,22524,"End Game Bonuses, Modular Board, Set Collection, Turn Order: Progressive, Worker Placement",Strategy Games,7.42918,2159.0,921.0,2649.0,782775.0,47239.0,26.0,1.0,5.0,7
9609,War of the Ring,2004,2,4,120,12,9935.0,7.77,124.0,3.85,12793,"Action Points, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management",Thematic Games,7.40955,4284.0,422.0,2961.0,2045199.0,13485.0,0.0,6.0,6.0,5
43111,Chaos in the Old World,2009,3,4,120,13,14297.0,7.68,125.0,3.19,14782,"Action Points, Area Majority / Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers","Strategy Games, Thematic Games",7.4104,3243.0,858.0,2966.0,1491788.0,25312.0,1.0,5.0,9.0,3
233867,Welcome To...,2018,1,100,25,10,17370.0,7.61,126.0,1.82,27392,"Bingo, Paper-and-Pencil, Pattern Building, Solo / Solitaire Game",Family Games,7.41853,1848.0,546.0,2568.0,904430.0,138717.0,139.0,1.0,6.0,4
244522,That's Pretty Clever!,2018,1,4,30,8,14352.0,7.64,127.0,1.89,21684,"Dice Rolling, Drafting, Highest-Lowest Scoring, Paper-and-Pencil, Re-rolling and Locking, Solo / Solitaire Game",Family Games,7.40547,1511.0,358.0,2250.0,603070.0,199015.0,104.0,1.0,6.0,4
163068,Trickerion: Legends of Illusion,2015,2,4,180,14,6665.0,7.89,128.0,4.2,9928,"Action Points, Action Queue, Catch the Leader, Dice Rolling, Simultaneous Action Selection, Tile Placement, Turn Order: Stat-Based, Worker Placement",Strategy Games,7.42577,1582.0,639.0,1403.0,873082.0,15985.0,0.0,1.0,8.0,5
77423,The Lord of the Rings: The Card Game,2011,1,2,60,13,20805.0,7.65,129.0,3.17,32244,"Cooperative Game, Deck Construction, Events, Hand Management, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Set-up",Customizable Games,7.40534,6354.0,435.0,4378.0,3818280.0,218024.0,58.0,5.0,7.0,4
17133,Railways of the World,2005,2,6,120,10,11039.0,7.69,130.0,3.02,11902,"Action Points, Auction/Bidding, Card Drafting, Connections, End Game Bonuses, Hexagon Grid, Income, Network and Route Building, Ownership, Pick-up and Deliver, Tile Placement, Turn Order: Auction",Strategy Games,7.39294,4380.0,712.0,3218.0,1279086.0,28264.0,0.0,3.0,12.0,3
128882,The Resistance: Avalon,2012,5,10,30,13,27134.0,7.58,131.0,1.77,38202,"Hidden Roles, Roles with Asymmetric Information, Simultaneous Action Selection, Team-Based Game, Traitor Game, Variable Player Powers, Voting",Party Games,7.39229,3163.0,311.0,4157.0,1438233.0,117476.0,1.0,8.0,8.0,4
218417,Aeon's End: War Eternal,2017,1,4,60,14,3191.0,8.41,132.0,2.91,7541,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Variable Phase Order, Variable Player Powers",Strategy Games,7.42839,423.0,235.0,704.0,304789.0,11849.0,2.0,3.0,6.0,3
221194,Dinosaur Island,2017,1,4,120,8,11559.0,7.72,133.0,3.04,19263,"Action Points, Dice Rolling, Income, Set Collection, Tile Placement, Worker Placement",Strategy Games,7.39204,1582.0,784.0,2251.0,1108948.0,31689.0,6.0,3.0,6.0,6
266524,PARKS,2019,1,5,60,10,7275.0,7.89,134.0,2.17,14285,"Card Drafting, Contracts, Modular Board, Set Collection, Solo / Solitaire Game, Track Movement, Turn Order: Claim Action, Worker Placement",Family Games,7.46032,822.0,883.0,1690.0,641352.0,29344.0,49.0,4.0,8.0,9
103343,A Game of Thrones: The Board Game (Second Edition),2011,3,6,240,14,28650.0,7.6,135.0,3.72,38623,"Area Majority / Influence, Area Movement, Auction/Bidding, Auction: Sealed Bid, Card Play Conflict Resolution, Hand Management, Order Counters, Player Elimination, Prisoner's Dilemma, Simultaneous Action Selection, Variable Player Powers",Strategy Games,7.38872,3965.0,523.0,4293.0,2320297.0,31449.0,3.0,6.0,11.0,3
155426,Castles of Mad King Ludwig,2014,1,4,90,13,22125.0,7.56,136.0,2.66,28039,"Card Drafting, End Game Bonuses, I Cut You Choose, Increase Value of Unchosen Resources, Pattern Building, Set Collection, Tile Placement, Turn Order: Progressive",Strategy Games,7.38848,4211.0,1002.0,3821.0,1206610.0,72025.0,9.0,4.0,8.0,7
246900,Eclipse: Second Dawn for the Galaxy,2020,2,6,200,14,2556.0,8.8,137.0,3.48,5256,"Alliances, Area Majority / Influence, Area Movement, Area-Impulse, Critical Hits and Failures, Dice Rolling, Grid Movement, Income, Kill Steal, Modular Board, Passed Action Token, Player Elimination, Tile Placement, Variable Player Powers",Strategy Games,7.61765,324.0,711.0,701.0,1030465.0,6026.0,12.0,4.0,14.0,4
54043,Jaipur,2009,2,2,30,12,37225.0,7.51,138.0,1.49,54358,"Card Drafting, Hand Management, Market, Score-and-Reset Game, Set Collection",Family Games,7.39414,3768.0,914.0,6448.0,1239889.0,174908.0,64.0,3.0,6.0,5
43015,Hansa Teutonica,2009,2,5,90,12,11496.0,7.65,139.0,3.12,10985,"Action Points, Area Majority / Influence, End Game Bonuses, Network and Route Building, Ownership, Tech Trees / Tech Tracks",Strategy Games,7.40502,3520.0,759.0,2533.0,988824.0,37105.0,9.0,1.0,6.0,6
10630,Memoir '44,2004,2,8,60,8,25720.0,7.56,140.0,2.27,33786,"Area Majority / Influence, Campaign / Battle Card Driven, Command Cards, Dice Rolling, Die Icon Resolution, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Scenario / Mission / Campaign Game, Simulation",Wargames,7.38554,7033.0,1005.0,6531.0,2313453.0,123408.0,9.0,3.0,13.0,3
70149,Ora et Labora,2011,1,4,180,13,9770.0,7.71,141.0,3.9,12289,"Increase Value of Unchosen Resources, Modular Board, Network and Route Building, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,7.38418,2808.0,1007.0,1871.0,1005208.0,19774.0,5.0,6.0,5.0,7
239188,Chronicles of Crime,2018,1,4,90,14,14251.0,7.8,142.0,2.11,23966,"Cooperative Game, Scenario / Mission / Campaign Game, Storytelling",Thematic Games,7.3697,1159.0,503.0,2663.0,742279.0,36431.0,14.0,3.0,3.0,6
14105,Commands & Colors: Ancients,2006,2,2,60,12,7987.0,7.78,143.0,2.69,10486,"Campaign / Battle Card Driven, Command Cards, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Scenario / Mission / Campaign Game, Simulation",Wargames,7.36845,3898.0,612.0,2655.0,1493206.0,38727.0,2.0,2.0,8.0,7
39463,Cosmic Encounter,2008,3,5,120,12,27396.0,7.54,144.0,2.57,33832,"Alliances, Card Play Conflict Resolution, Hand Management, Interrupts, Negotiation, Prisoner's Dilemma, Race, Simultaneous Action Selection, Take That, Trading, Variable Player Powers","Strategy Games, Thematic Games",7.37261,5337.0,1178.0,5734.0,2053511.0,69498.0,5.0,4.0,11.0,2
146508,T.I.M.E Stories,2015,2,4,90,12,23729.0,7.55,145.0,2.61,35093,"Cooperative Game, Dice Rolling, Move Through Deck, Narrative Choice / Paragraph, Storytelling, Variable Player Powers",Thematic Games,7.35195,3366.0,729.0,3724.0,2127020.0,56487.0,2.0,4.0,6.0,3
199561,Sagrada,2017,1,4,45,14,26063.0,7.53,146.0,1.93,40258,"Contracts, Dice Rolling, Drafting, Pattern Building, Set Collection, Solo / Solitaire Game","Abstract Games, Family Games",7.36595,2759.0,889.0,3937.0,1086665.0,162178.0,75.0,2.0,6.0,7
82222,Xia: Legends of a Drift System,2014,3,5,180,12,7357.0,7.86,147.0,3.17,11630,"Action Points, Dice Rolling, Grid Movement, Map Addition, Modular Board, Pick-up and Deliver, Roll / Spin and Move, Tile Placement, Variable Player Powers","Strategy Games, Thematic Games",7.38328,1499.0,1045.0,1808.0,1229490.0,16860.0,8.0,6.0,9.0,8
